H2C time (us),H2C request,H2C counter,H2C motionstatecommand,H2C surge P,H2C surge V,H2C surge A,H2C sway P,H2C sway V,H2C sway A,H2C heave P,H2C heave V,H2C heave A,H2C roll P,H2C roll V,H2C roll A,H2C pitch P,H2C pitch V,H2C pitch A ,H2C yaw P,H2C yaw V,H2C yaw A,C2H time (us),C2H c request,C2H counter,C2H motionstatecommand,C2H surge P,C2H sway P,C2H heave P,C2H roll P,C2H pitch P,C2H yaw P,C2H surge V,C2H sway V,C2H heave V,C2H roll V,C2H pitch V,C2H yaw V,C2H surge A,C2H  sway A,C2H heave A,C2H roll A,C2H pitch A,C2H yaw A
888944435,1001,0,4,0.847893238,0.174995124,-8.926720619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888944449,1000,10978,10,0.387322366,2.54E-09,-3.269630432,1.29E-09,-0.003471042,4.89E-09,0.590942144,-6.52E-09,-0.022892388,-3.09E-09,0.012927367,-1.67E-08,-5.748078823,-8.91E-08,0.169087529,-7.08E-08,-0.036468249,-4.61E-09
888954423,1001,0,4,0.848665476,0.07721927,-9.77758503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888954436,1000,10979,10,0.393358946,2.46E-09,-3.269869804,1.26E-09,-0.003330907,4.71E-09,0.512215078,-6.92E-09,-0.020749219,-3.48E-09,0.012597577,-1.66E-08,-6.688433647,-5.41E-08,0.161004722,-4.68E-08,-0.033726178,1.06E-08
888964422,1001,0,4,0.848395824,-0.026960431,-10.4179697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888964435,1000,10980,10,0.398468584,2.39E-09,-3.27008605,1.22E-09,-0.003194171,4.53E-09,0.423496366,-7.10E-09,-0.01872425,-3.72E-09,0.012312094,-1.63E-08,-7.614072323,-2.89E-08,0.152951851,-2.95E-08,-0.030384563,2.02E-08
888974422,1001,0,4,0.847048819,-0.134701431,-10.77409935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888974435,1000,10981,10,0.402550936,2.31E-09,-3.270281553,1.17E-09,-0.003059757,4.35E-09,0.326532722,-7.30E-09,-0.016978534,-4.09E-09,0.012178506,-1.62E-08,-8.434614182,-2.12E-08,0.137899965,-3.02E-08,-0.020810911,1.75E-08
888984426,1001,0,4,0.844623744,-0.242510989,-10.78095722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888984441,1000,10982,10,0.405532688,2.23E-09,-3.270460606,1.12E-09,-0.002924912,4.17E-09,0.224274412,-7.44E-09,-0.015764434,-4.66E-09,0.012373623,-1.61E-08,-9.037927628,-1.64E-08,0.106418476,-4.39E-08,0.002137091,6.94E-09
888994451,1001,0,4,0.841159344,-0.346439302,-10.3928318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888994466,1000,10983,10,0.407479674,2.14E-09,-3.270645142,1.06E-09,-0.002772668,3.98E-09,0.109446205,-7.44E-09,-0.015132988,-5.49E-09,0.013005754,-1.63E-08,-9.436244965,-5.93E-09,0.060241874,-6.22E-08,0.036320154,-5.93E-09
889004436,1001,0,4,0.836735666,-0.442366958,-9.592764854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889004452,1000,10984,10,0.408042252,2.06E-09,-3.270795584,1.00E-09,-0.002638821,3.82E-09,0.012757033,-7.39E-09,-0.01495267,-6.23E-09,0.01367283,-1.64E-08,-9.602172852,2.06E-09,0.028809534,-7.11E-08,0.057677187,-1.24E-08
889014433,1001,0,4,0.831472039,-0.526361465,-8.399450302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889014448,1000,10985,10,0.407440335,1.97E-09,-3.270974159,9.24E-10,-0.002469963,3.62E-09,-0.103391148,-7.42E-09,-0.014833297,-7.10E-09,0.014387024,-1.67E-08,-9.663007736,-4.06E-10,0.019039031,-7.36E-08,0.06037445,-1.59E-08
889024428,1001,0,4,0.82552141,-0.595064938,-6.870348454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889024443,1000,10986,10,0.405666381,1.89E-09,-3.271136045,8.41E-10,-0.002309212,3.43E-09,-0.209253058,-7.77E-09,-0.014533021,-7.87E-09,0.014698468,-1.68E-08,-9.644640923,-1.78E-08,0.031683665,-7.23E-08,0.043286435,-1.55E-08
889034429,1001,0,4,0.819060743,-0.646067202,-5.100223541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889034445,1000,10987,10,0.402738422,1.80E-09,-3.271290779,7.51E-10,-0.002149358,3.25E-09,-0.313190162,-8.63E-09,-0.013477543,-8.41E-09,0.01425487,-1.69E-08,-9.521603584,-5.69E-08,0.087594785,-6.08E-08,-0.007734997,-9.21E-09
889044427,1001,0,4,0.812278569,-0.678215623,-3.214843988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889044442,1000,10988,10,0.398690075,1.70E-09,-3.271428347,6.59E-10,-0.001999562,3.07E-09,-0.412269205,-8.99E-09,-0.011569886,-8.03E-09,0.013005252,-1.62E-08,-9.216013908,-5.04E-08,0.16788581,-5.02E-09,-0.077088498,3.05E-08
889054424,1001,0,4,0.805360377,-0.691817939,-1.360232949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889054439,1000,10989,10,0.39362672,1.61E-09,-3.271543503,5.79E-10,-0.001865352,2.89E-09,-0.497483939,-8.21E-09,-0.00954846,-6.70E-09,0.011548944,-1.49E-08,-8.316766739,2.91E-08,0.20938316,8.04E-08,-0.11737112,9.41E-08
889064420,1001,0,4,0.798473358,-0.688702464,0.311549902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889064435,1000,10990,10,0.387743562,1.52E-09,-3.271638632,5.13E-10,-0.001746289,2.74E-09,-0.562638402,-7.24E-09,-0.00787202,-5.34E-09,0.010255592,-1.35E-08,-6.780052662,7.51E-08,0.197261572,1.15E-07,-0.119259648,1.21E-07
889074423,1001,0,4,0.791752219,-0.672116518,1.658591509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889074437,1000,10991,10,0.381274492,1.45E-09,-3.271717548,4.61E-10,-0.001640309,2.60E-09,-0.605915427,-6.43E-09,-0.006553433,-4.25E-09,0.009148907,-1.22E-08,-4.91262722,7.78E-08,0.162548631,1.07E-07,-0.106598832,1.17E-07
889084426,1001,0,4,0.785287559,-0.64646244,2.565410614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889084440,1000,10992,10,0.374460757,1.38E-09,-3.271784067,4.20E-10,-0.001545538,2.47E-09,-0.627461255,-5.84E-09,-0.005537894,-3.42E-09,0.0082001,-1.12E-08,-2.954302549,6.32E-08,0.12413574,8.68E-08,-0.092534646,1.02E-07
889094427,1001,0,4,0.779118717,-0.616888881,2.957354069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889094442,1000,10993,10,0.367532343,1.32E-09,-3.271840811,3.86E-10,-0.001460342,2.35E-09,-0.629011154,-5.39E-09,-0.004791037,-2.79E-09,0.007392713,-1.03E-08,-1.074288726,4.78E-08,0.087322682,6.67E-08,-0.079650447,8.69E-08
889104424,1001,0,4,0.77323091,-0.588776708,2.811220407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889104437,1000,10994,10,0.360690564,1.26E-09,-3.271890879,3.58E-10,-0.001383246,2.24E-09,-0.613922656,-5.04E-09,-0.00428222,-2.32E-09,0.006713624,-9.59E-09,0.577481925,3.67E-08,0.054311752,5.07E-08,-0.067964137,7.35E-08
889114419,1001,0,4,0.76755923,-0.567170799,2.160588503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889114433,1000,10995,10,0.353506207,1.20E-09,-3.271940708,3.33E-10,-0.001306835,2.13E-09,-0.584219098,-4.71E-09,-0.003951922,-1.94E-09,0.006098844,-8.90E-09,1.952369928,2.90E-08,0.024950832,3.75E-08,-0.056648862,6.16E-08
889124423,1001,0,4,0.761996984,-0.556221902,1.094889879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889124437,1000,10996,10,0.347275794,1.15E-09,-3.271983624,3.14E-10,-0.001242672,2.04E-09,-0.551221788,-4.46E-09,-0.003789461,-1.68E-09,0.00562867,-8.36E-09,2.703081608,2.45E-08,0.006540593,2.87E-08,-0.047895182,5.30E-08
889134418,1001,0,4,0.756410003,-0.558702111,-0.248019889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889134431,1000,10997,10,0.341409773,1.11E-09,-3.272025108,2.96E-10,-0.001183238,1.95E-09,-0.518847764,-4.24E-09,-0.003699841,-1.47E-09,0.0052293,-7.89E-09,2.919937372,2.14E-08,-0.003131476,2.21E-08,-0.040646832,4.63E-08
889144427,1001,0,4,0.750653446,-0.575654626,-1.695254326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889144442,1000,10998,10,0.335867673,1.06E-09,-3.272065878,2.81E-10,-0.001127843,1.87E-09,-0.492637664,-4.03E-09,-0.003634472,-1.31E-09,0.004886664,-7.46E-09,2.620312452,1.91E-08,-0.005391319,1.72E-08,-0.034677323,4.09E-08
889154426,1001,0,4,0.744591177,-0.606224358,-3.05697298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889154440,1000,10999,10,0.330551952,1.02E-09,-3.272105694,2.68E-10,-0.00107591,1.79E-09,-0.477348924,-3.84E-09,-0.003559791,-1.18E-09,0.004596562,-7.08E-09,1.854347944,1.78E-08,-0.00196444,1.36E-08,-0.029419068,3.65E-08
889164460,1001,0,4,0.738114238,-0.647696733,-4.147233963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889164475,1000,11000,10,0.325321257,9.76E-10,-3.272144556,2.55E-10,-0.001026849,1.71E-09,-0.476238638,-3.64E-09,-0.003457895,-1.08E-09,0.004360233,-6.74E-09,0.728320837,1.76E-08,0.004959923,1.08E-08,-0.024191935,3.28E-08
889174458,1001,0,4,0.731156707,-0.6957497,-4.805297375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889174475,1000,11001,10,0.3200095,9.37E-10,-3.272182226,2.44E-10,-0.000980078,1.64E-09,-0.490699679,-3.43E-09,-0.003321976,-9.92E-10,0.00417674,-6.44E-09,-0.606542051,1.87E-08,0.013976934,8.89E-09,-0.019002344,2.93E-08
889184449,1001,0,4,0.723707736,-0.744898736,-4.91490221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889184466,1000,11002,10,0.314447045,9.01E-10,-3.272218227,2.33E-10,-0.000935026,1.57E-09,-0.520168245,-3.20E-09,-0.003157454,-9.15E-10,0.004041355,-6.17E-09,-1.979462266,2.07E-08,0.023473362,7.31E-09,-0.013974276,2.62E-08
889194446,1001,0,4,0.715816855,-0.789090574,-4.419185638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889194463,1000,11003,10,0.307915598,8.64E-10,-3.272255182,2.23E-10,-0.000887341,1.50E-09,-0.566488266,-2.94E-09,-0.002944571,-8.38E-10,0.00392913,-5.91E-09,-3.314620733,2.21E-08,0.034089565,6.33E-09,-0.009705958,2.31E-08
889204458,1001,0,4,0.707592964,-0.82238394,-3.329335451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889204475,1000,11004,10,0.301385373,8.33E-10,-3.272286654,2.14E-10,-0.000844755,1.43E-09,-0.616729736,-2.71E-09,-0.002690394,-7.78E-10,0.003832677,-5.68E-09,-4.1895504,2.20E-08,0.044426244,5.37E-09,-0.007798842,2.14E-08
889214444,1001,0,4,0.699196577,-0.839641452,-1.725751519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889214460,1000,11005,10,0.294288844,8.04E-10,-3.272315264,2.06E-10,-0.000803196,1.37E-09,-0.668536782,-2.49E-09,-0.002406154,-7.27E-10,0.003740154,-5.46E-09,-4.580338001,2.12E-08,0.052431498,4.40E-09,-0.00687002,2.03E-08
889224444,1001,0,4,0.690825045,-0.837154686,0.248676836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889224459,1000,11006,10,0.286639214,7.78E-10,-3.272340775,1.98E-10,-0.000762742,1.31E-09,-0.716693223,-2.32E-09,-0.002110039,-6.85E-10,0.003630683,-5.25E-09,-4.495885849,1.84E-08,0.055796638,3.56E-09,-0.007459035,1.97E-08
889234447,1001,0,4,0.68269372,-0.813128233,2.402643442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889234463,1000,11007,10,0.278512448,7.53E-10,-3.272363186,1.91E-10,-0.000723684,1.26E-09,-0.755171359,-2.21E-09,-0.001807264,-6.51E-10,0.003488977,-5.03E-09,-3.891489506,1.35E-08,0.054268092,2.93E-09,-0.009812678,1.98E-08
889244444,1001,0,4,0.675014079,-0.767963827,4.516440868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889244460,1000,11008,10,0.270050943,7.29E-10,-3.272382259,1.84E-10,-0.000686388,1.20E-09,-0.778108299,-2.17E-09,-0.001515382,-6.29E-10,0.003313444,-4.80E-09,-2.752224922,7.89E-09,0.046754308,2.08E-09,-0.013122343,2.04E-08
889254444,1001,0,4,0.667971015,-0.704306126,6.365771294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889254460,1000,11009,10,0.260675758,7.03E-10,-3.272399664,1.77E-10,-0.000648098,1.15E-09,-0.779768288,-2.16E-09,-0.001253791,-6.10E-10,0.003095853,-4.56E-09,-0.968207836,2.68E-09,0.030702554,1.77E-09,-0.016660186,2.06E-08
889264430,1001,0,4,0.661702633,-0.626839101,7.746704102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889264443,1000,11010,10,0.252967656,6.82E-10,-3.2724123,1.71E-10,-0.000618206,1.10E-09,-0.760724366,-2.15E-09,-0.001119228,-5.95E-10,0.002911151,-4.35E-09,0.794571102,6.54E-10,0.011562496,1.80E-09,-0.018429317,2.03E-08
889274421,1001,0,4,0.656284153,-0.541849732,8.498933792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889274435,1000,11011,10,0.244836226,6.58E-10,-3.272425175,1.64E-10,-0.000587481,1.05E-09,-0.717750847,-2.16E-09,-0.001073868,-5.80E-10,0.002699136,-4.14E-09,2.835080624,-6.73E-10,-0.011478504,2.01E-09,-0.020043459,1.96E-08
889284424,1001,0,4,0.65171814,-0.456603467,8.524625778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889284437,1000,11012,10,0.23731108,6.34E-10,-3.272438049,1.58E-10,-0.000559171,1.01E-09,-0.653240144,-2.19E-09,-0.00115328,-5.64E-10,0.002470666,-3.93E-09,4.852892399,-2.52E-09,-0.034043636,2.28E-09,-0.022030536,1.92E-08
889294410,1001,0,4,0.647932172,-0.378597647,7.800583363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889294421,1000,11013,10,0.230032995,6.07E-10,-3.272453785,1.51E-10,-0.000531252,9.65E-10,-0.56473738,-2.24E-09,-0.00136092,-5.49E-10,0.002207464,-3.70E-09,6.65900898,-5.28E-09,-0.052127384,2.43E-09,-0.02392884,1.87E-08
889304444,1001,0,4,0.644784391,-0.314775378,6.382225037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889304461,1000,11014,10,0.224357441,5.82E-10,-3.272470951,1.45E-10,-0.000508335,9.25E-10,-0.474851459,-2.28E-09,-0.001666547,-5.38E-10,0.001984535,-3.51E-09,7.727835655,-5.39E-09,-0.062430378,2.13E-09,-0.023378095,1.82E-08
889314435,1001,0,4,0.642076492,-0.270787746,4.398765087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889314450,1000,11015,10,0.21967946,5.57E-10,-3.272491693,1.39E-10,-0.000487758,8.88E-10,-0.384468049,-2.31E-09,-0.002017614,-5.27E-10,0.001781697,-3.32E-09,8.118190765,-4.40E-09,-0.064231969,1.95E-09,-0.021569984,1.73E-08
889324446,1001,0,4,0.63957262,-0.250387669,2.040008307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889324461,1000,11016,10,0.215964139,5.32E-10,-3.272516251,1.34E-10,-0.000469189,8.52E-10,-0.300415069,-2.30E-09,-0.002379159,-5.10E-10,0.001617873,-3.16E-09,7.870669842,-1.49E-09,-0.059456632,2.05E-09,-0.018312674,1.58E-08
889334441,1001,0,4,0.637022376,-0.255026013,-0.463837177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889334456,1000,11017,10,0.213098288,5.07E-10,-3.272544622,1.28E-10,-0.000452113,8.19E-10,-0.229921818,-2.23E-09,-0.002715865,-4.87E-10,0.001507727,-3.02E-09,6.974072933,2.84E-09,-0.050520971,2.38E-09,-0.013633545,1.34E-08
889344435,1001,0,4,0.634185433,-0.283697158,-2.867114305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889344451,1000,11018,10,0.21089232,4.83E-10,-3.272576332,1.23E-10,-0.000435883,7.86E-10,-0.179559186,-2.11E-09,-0.002995092,-4.68E-10,0.001458248,-2.91E-09,5.454717636,8.07E-09,-0.039503001,2.20E-09,-0.007988205,1.13E-08
889354442,1001,0,4,0.630854845,-0.33305347,-4.935629368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889354458,1000,11019,10,0.209093034,4.61E-10,-3.272610426,1.18E-10,-0.000419926,7.55E-10,-0.154325977,-1.97E-09,-0.003157554,-4.51E-10,0.001448496,-2.81E-09,3.414625883,1.17E-08,-0.025800671,1.85E-09,-0.00320541,9.69E-09
889364458,1001,0,4,0.626877069,-0.397778124,-6.472465038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889364475,1000,11020,10,0.207406983,4.40E-10,-3.272645473,1.13E-10,-0.000403965,7.24E-10,-0.15651086,-1.81E-09,-0.003177303,-4.34E-10,0.001459066,-2.72E-09,1.047139049,1.34E-08,-0.009639366,1.60E-09,-0.000342488,8.76E-09
889374440,1001,0,4,0.622165322,-0.471175402,-7.339729786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889374456,1000,11021,10,0.205346361,4.19E-10,-3.272682905,1.08E-10,-0.000386256,6.92E-10,-0.189076632,-1.61E-09,-0.003089777,-4.11E-10,0.001498668,-2.63E-09,-1.593143344,1.55E-08,0.005851103,1.68E-09,0.002392075,7.58E-09
889384463,1001,0,4,0.616706192,-0.545912743,-7.473731518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889384480,1000,11022,10,0.202966452,4.03E-10,-3.272716284,1.04E-10,-0.000369497,6.64E-10,-0.241659537,-1.41E-09,-0.002939723,-3.87E-10,0.001550647,-2.57E-09,-3.749814749,1.77E-08,0.01813991,1.89E-09,0.004407263,6.43E-09
889394449,1001,0,4,0.610557914,-0.614830732,-6.891802788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889394466,1000,11023,10,0.19990918,3.89E-10,-3.272747755,9.95E-11,-0.000352056,6.36E-10,-0.31002745,-1.17E-09,-0.002775938,-3.66E-10,0.001618974,-2.51E-09,-5.429627895,2.09E-08,0.027881628,1.66E-09,0.006320784,5.45E-09
889404451,1001,0,4,0.60384059,-0.671730459,-5.68996954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889404467,1000,11024,10,0.196032092,3.77E-10,-3.272777319,9.56E-11,-0.000333857,6.09E-10,-0.388704568,-9.22E-10,-0.002602678,-3.41E-10,0.001684735,-2.46E-09,-6.624192715,2.28E-08,0.036647018,1.51E-09,0.007307036,5.02E-09
889414453,1001,0,4,0.596720099,-0.712047458,-4.031701088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889414469,1000,11025,10,0.19126378,3.68E-10,-3.272805214,9.21E-11,-0.000315074,5.82E-10,-0.470535964,-7.22E-10,-0.002402576,-3.04E-10,0.001725959,-2.41E-09,-7.229242802,2.09E-08,0.045755461,2.21E-09,0.006469695,4.77E-09
889424454,1001,0,4,0.589386761,-0.7333377,-2.129021406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889424470,1000,11026,10,0.185615525,3.61E-10,-3.272830725,8.90E-11,-0.000296033,5.56E-10,-0.547885895,-5.86E-10,-0.002170868,-2.77E-10,0.001734595,-2.35E-09,-7.167709827,1.63E-08,0.053261258,2.03E-09,0.004336729,5.22E-09
889434438,1001,0,4,0.582031548,-0.735519111,-0.218142077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889434455,1000,11027,10,0.179179549,3.55E-10,-3.272853374,8.60E-11,-0.000277136,5.30E-10,-0.613784611,-5.18E-10,-0.001897233,-2.70E-10,0.001703611,-2.27E-09,-6.451732635,1.06E-08,0.057511151,6.02E-10,0.001193029,6.74E-09
889444434,1001,0,4,0.574823141,-0.720843136,1.467594504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889444449,1000,11028,10,0.171450049,3.49E-10,-3.272874832,8.27E-11,-0.000257228,5.04E-10,-0.666213095,-5.30E-10,-0.001552855,-2.74E-10,0.001622984,-2.16E-09,-5.038418293,3.24E-09,0.056968357,-4.97E-10,-0.003058932,8.49E-09
889454433,1001,0,4,0.567887127,-0.693599582,2.724355698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889454448,1000,11029,10,0.163940534,3.43E-10,-3.272890568,7.97E-11,-0.000240044,4.81E-10,-0.69318974,-5.98E-10,-0.001204966,-2.81E-10,0.001516343,-2.04E-09,-3.352713585,-2.70E-09,0.051216159,-8.98E-10,-0.006769799,9.99E-09
889464439,1001,0,4,0.561291218,-0.659589589,3.401003838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889464455,1000,11030,10,0.156260684,3.36E-10,-3.272902489,7.66E-11,-0.000224142,4.59E-10,-0.69914788,-6.85E-10,-0.000877456,-2.84E-10,0.001394187,-1.92E-09,-1.500443459,-6.40E-09,0.040167756,-5.59E-10,-0.00959368,1.07E-08
889474436,1001,0,4,0.555036962,-0.625427663,3.416189671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889474451,1000,11031,10,0.14863506,3.27E-10,-3.272911549,7.35E-11,-0.000209592,4.39E-10,-0.68558687,-7.62E-10,-0.000643698,-2.84E-10,0.001273109,-1.81E-09,0.322615981,-7.24E-09,0.022938745,-2.39E-11,-0.011034179,1.06E-08
889484447,1001,0,4,0.549059451,-0.597753227,2.76744318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889484464,1000,11032,10,0.141255915,3.19E-10,-3.272918463,7.04E-11,-0.000196311,4.19E-10,-0.656631827,-8.18E-10,-0.000531568,-2.80E-10,0.001161965,-1.70E-09,1.889995694,-6.33E-09,0.003556932,4.89E-10,-0.011225841,9.89E-09
889494447,1001,0,4,0.543235004,-0.582440495,1.531276345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889494462,1000,11033,10,0.134256825,3.09E-10,-3.2729249,6.74E-11,-0.000184186,4.01E-10,-0.618474901,-8.56E-10,-0.000524203,-2.73E-10,0.001061137,-1.61E-09,2.993641615,-4.92E-09,-0.012446693,9.23E-10,-0.010807266,8.98E-09
889504443,1001,0,4,0.537396073,-0.583896816,-0.145637304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889504459,1000,11034,10,0.127695754,3.00E-10,-3.272931576,6.44E-11,-0.000173095,3.84E-10,-0.578413546,-8.77E-10,-0.000589091,-2.65E-10,0.00097271,-1.52E-09,3.493428469,-3.44E-09,-0.022113187,1.16E-09,-0.009918818,8.07E-09
889514445,1001,0,4,0.531350791,-0.60452801,-2.063116074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889514461,1000,11035,10,0.121548384,2.90E-10,-3.272938967,6.16E-11,-0.000162888,3.68E-10,-0.543955863,-8.83E-10,-0.000682398,-2.57E-10,0.000897968,-1.45E-09,3.329102278,-1.97E-09,-0.024570463,1.18E-09,-0.008588726,7.25E-09
889524449,1001,0,4,0.524906516,-0.644427836,-3.989984512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889524465,1000,11036,10,0.115711182,2.80E-10,-3.27294755,5.88E-11,-0.000153415,3.52E-10,-0.521878242,-8.77E-10,-0.000764522,-2.47E-10,0.000839118,-1.38E-09,2.522666931,-5.44E-10,-0.020297788,1.14E-09,-0.006939725,6.48E-09
889534447,1001,0,4,0.517893255,-0.701326072,-5.689825058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889534463,1000,11037,10,0.11001534,2.71E-10,-3.27295661,5.62E-11,-0.000144468,3.37E-10,-0.517274737,-8.46E-10,-0.000821157,-2.37E-10,0.000802194,-1.32E-09,1.183167458,1.48E-09,-0.011751574,1.04E-09,-0.004737824,5.55E-09
889544447,1001,0,4,0.510185242,-0.770796239,-6.947013378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889544463,1000,11038,10,0.103713766,2.61E-10,-3.2729671,5.34E-11,-0.000134989,3.22E-10,-0.53554213,-7.60E-10,-0.000859448,-2.27E-10,0.000790818,-1.28E-09,-0.679880381,5.54E-09,-0.000403957,7.93E-10,-0.001753557,4.16E-09
889554450,1001,0,4,0.501718283,-0.846697271,-7.590103149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889554466,1000,11039,10,0.097613998,2.54E-10,-3.272977114,5.10E-11,-0.000126299,3.08E-10,-0.572881281,-6.38E-10,-0.000845761,-2.09E-10,0.000799893,-1.26E-09,-2.483224392,9.62E-09,0.012498825,1.01E-09,0.00075336,2.79E-09
889564448,1001,0,4,0.492500335,-0.921797216,-7.509995937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889564464,1000,11040,10,0.090998709,2.47E-10,-3.27298665,4.89E-11,-0.000117365,2.94E-10,-0.627418458,-4.71E-10,-0.000817561,-1.83E-10,0.000829844,-1.26E-09,-4.132946968,1.40E-08,0.025112232,1.49E-09,0.00337948,1.02E-09
889574444,1001,0,4,0.482615262,-0.988506854,-6.670963764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889574461,1000,11041,10,0.083693594,2.43E-10,-3.272996187,4.70E-11,-0.000108089,2.80E-10,-0.696264565,-2.72E-10,-0.000763603,-1.59E-10,0.000860424,-1.27E-09,-5.565144062,1.78E-08,0.038268391,1.38E-09,0.004901314,-1.73E-10
889584444,1001,0,4,0.472218841,-1.039641738,-5.113486767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889584461,1000,11042,10,0.075572446,2.41E-10,-3.27300477,4.54E-11,-9.86E-05,2.66E-10,-0.773919702,-5.73E-11,-0.000655194,-1.24E-10,0.000875833,-1.26E-09,-6.600022793,2.03E-08,0.052516498,1.60E-09,0.005021386,1.60E-10
889594454,1001,0,4,0.461527526,-1.069129825,-2.948812962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889594469,1000,11043,10,0.066580556,2.42E-10,-3.273012161,4.44E-11,-8.90E-05,2.52E-10,-0.85314095,1.45E-10,-0.000463891,-6.87E-11,0.000867208,-1.23E-09,-7.061130524,2.09E-08,0.06686227,3.06E-09,0.003792901,2.25E-09
889604434,1001,0,4,0.450801641,-1.072590947,-0.346108019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889604449,1000,11044,10,0.056749329,2.44E-10,-3.27301693,4.39E-11,-7.97E-05,2.39E-10,-0.925779045,2.59E-10,-0.000208719,-3.65E-11,0.000848216,-1.19E-09,-6.830174446,1.62E-08,0.075981684,2.52E-09,0.00262105,3.55E-09
889614461,1001,0,4,0.440324336,-1.04772985,2.486114502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889614478,1000,11045,10,0.046199434,2.47E-10,-3.273018837,4.35E-11,-7.06E-05,2.26E-10,-0.983932257,2.49E-10,0.000105034,-4.70E-11,0.000824116,-1.14E-09,-5.879953384,6.43E-09,0.076985829,-3.85E-10,0.001711498,3.70E-09
